canonical_smiles,standard_value
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3CC2C(F)(F)F)n1C,19.9
Cc1nn(C)cc1N(C(=O)c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n(C)c1C)c1ccc(O)cc1,3
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cnn1C,3.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cc(C#N)n(C)c2)cc(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,2.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(c2)CCN3C)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,3.5
COc1cc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cc(C#N)ccn3)c(C)n2C)cc1F,14.9
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc(C#N)s2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,49.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc(F)c(C#N)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,4.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnccn2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,11.3
COc1ncc(N(C(=O)c2cc(-c3cc(F)c(OC)cc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cn1,6.1
COc1cc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cc(C#N)n(C)c3C)c(C)n2C)cc1F,2.6
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccccc2)cc(C#N)n1C,3.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2csc(C#N)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,3
COc1cnc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cn1,5.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc(F)cn2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,7.8
Cc1c(C(=O)N(c2ccc(O)cc2)c2cc(C#N)nn2C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,2.7
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(cnn3C)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,2.9
Cc1nn(C)cc1N(C(=O)c1cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n(C)c1C)c1ccc(O)cc1,8.3
Cc1c(N(C(=O)c2cc(-c3cc(F)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cnn1C,6.9
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4CC3C(F)(F)F)n(C)c2C)c2ccc(O)cc2)cc(C#N)n1C,6.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cc(C#N)n(CCN3CCOCC3)c2C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,1.9
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc(OCCN3CCOCC3)nc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,2.7
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cn(C)c1C#N,10.5
CCn1c(C#N)cc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)c1C,2.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C3CCOC3)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CCCN2CCOCC2)n1C,2.8
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CCCN3CCOCC3)n(C)c2C)c2ccccc2)cc(C#N)n1C,3.1
Cc1cc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)no1,13.3
Cc1c(C(=O)N(c2cnc3c(ccn3C)c2)c2ccc(O)cn2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,36.6
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2CCc3ccccc3C2)n1C,19.2
CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)OCC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,511.89
CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,150.9
CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)Nc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,455.26
CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)OCC)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1265.77
CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)O)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,102.02
CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)Nc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2092.72
CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)OCc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1539.27
CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OCC(=O)Nc3ccccc3F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2943.39
CCCCN(CCCC)C(=O)c1nn(-c2ccc(O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,623.56
CCCCN(CCCC)C(=O)c1nn(-c2ccc(OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,1529.09
CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(O)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,278.4
CCCCN(CCCC)C(=O)c1cc(C)n(-c2cc(OC)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,470.04
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)c3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,692.43
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(C)(=O)=O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,377.2
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)C(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,126.56
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc([S+]([O-])c4ccccc4)cs3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,799.39
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(C(C)=O)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,609.25
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3sc(Cl)cc3Br)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,562.77
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Br)c(Br)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,638.23
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3c(-c4ccccc4)noc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,835.86
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4ccc(Cl)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,16000
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccccc4C)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,16000
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])CCN3C(=O)c4ccccc4C3=O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,296.11
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(Oc4ccc(C)cc4)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,6630.34
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4cc(Cl)cc(Cl)c4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,7278.41
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3Cl)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,714.5
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Br)cc3CC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2174.8
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cn(C)cn3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,639.96
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(Cl)ccc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,957.15
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(C(=O)OC)o3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,584.68
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4ccn(C)n4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,855.19
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc4ccn(C)c34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1356.79
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1653.19
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])N(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2387.99
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3c(C)nn(C)c3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,651.76
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(NC(C)=O)c(Cl)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,427.08
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(Cl)c3Cl)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,493.55
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,454.15
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,447.69
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])CCc3cccc4ccccc34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,709.36
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(CNC(=O)c4ccc(Cl)cc4)s3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,2626.68
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccc(F)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,5412.52
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc4c(c3)OCCO4)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,631.49
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(-c4ccn(C)n4)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,5299.7
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4noc(C)n4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,843.13
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc4nonc34)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,271.77
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3sc4ccc(F)cc4c3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,1076.21
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Oc4ccc(C)cc4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,16000
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(F)c(Br)cc3F)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,268.82
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3scc(C(=O)OC)c3OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,632.21
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(C#N)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,672.58
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(N)ccc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,660.5
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3N)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,270.38
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])C[C@]34CC[C@H](CC3=O)C4(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,806.98
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4cnco4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,884.62
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccsc3C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,479.98
CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])Cc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,666.03
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(CCO)CC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,1
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],0.3
CN(CCO)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,0.3
CCN(CCO)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,0.5
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN(CCO)CCO)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,0.8
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C[C@H](O)CF)CC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,1
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN(CCOP(=O)(O)O)CCOP(=O)(O)O)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,2
CCN(CCOP(=O)(O)O)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,0.9
CN(CCOP(=O)(O)O)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,0.9
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(CCOP(=O)(O)O)CC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,0.7
CN(CCO)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](N)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,4
CCN(CCO)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](N)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,3
N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCN(CCO)CC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,16
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,253
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,3
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,0.8
N#C[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,2
N#C[C@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,1195
CN(C)C[C@H]1COCCN1CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,0.3
CCNC[C@@H]1COCCN1CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,0.3
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCO[C@@H](CO)C2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,0.6
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCO[C@H](CO)C2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,1
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOC[C@H]2CO)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,0.4
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOC[C@@H]2CO)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,0.4
CCN(CC)CC1CN(CC[C@H](CSc2ccccc2)Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC([C@@H](O)c5ccccc5-c5ccc(Cl)cc5)CC4)cc3)cc2S(=O)(=O)C(F)(F)F)CCO1,0.4
CC(C)(C)OP(=O)(O)OCO[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,4
CCOP(=O)(OCC)O[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,30
COP(=O)(O)O[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,1
N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,30
CNCC(=O)N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,27
NCC(=O)N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,38
CN(C)[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,24
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(Cl)cccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,200
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,30
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(C#N)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,920
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(Cl)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,90
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCc5ccccc5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,10
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OC(C)C)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,50
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(N(C)C)ccc(Br)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,30
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(OCCCN5CCOCC5)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,290
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCCCN5CCOCC5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,290
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCCCN5CCN(C)CC5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,510
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OC(C)CN(C)C)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,490
CCCCN(CCCC)C(=O)c1nn(-c2ccc(CNS(=O)(=O)c3ccc4ccc(OCCC5CCCN5C)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,860
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCCCN(C)C)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,1460
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCCCN5CCCC5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,3780
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(Cl)ccc(Br)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,3.93
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(Cl)ccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,7.25
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(C(=O)N5CCN(C)CC5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,90
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(C(=O)N(C)C)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,150
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CCCCC3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,250
